date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:13:50	33656/33656	---M--	200	added ('OK')	application/font-woff2	etag:%22a0f35f91fdc2ca0a90c8288c08c20681c1aecfcf%22	https://use.typekit.net/af/71f83c/00000000000000003b9b093b/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/71f83c/00000000000000003b9b093b/27/l652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:50	357940/357940	---M--	200	added ('OK')	image/jpeg	etag:%221d54d50d8586f34%22	https://csis.fcmat.org/CMS.CSISTheme/Media/bottom-banners/bottom_banner-capitol.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/CMS.CSISTheme/Media/bottom-banners/bottom_banner-capitol.jpg	(from https://csis.fcmat.org/CMS.CSISTheme/css/clean-blog-orchard.min.css)
09:13:50	35228/35228	---M--	200	added ('OK')	application/font-woff	etag:%22a0f35f91fdc2ca0a90c8288c08c20681c1aecfcf%22	https://use.typekit.net/af/71f83c/00000000000000003b9b093b/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/71f83c/00000000000000003b9b093b/27/d652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:50	54352/54352	---M-Z	200	added ('OK')	font/opentype	etag:W/%22a0f35f91fdc2ca0a90c8288c08c20681c1aecfcf%22	https://use.typekit.net/af/71f83c/00000000000000003b9b093b/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/71f83c/00000000000000003b9b093b/27/a652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:51	33180/33180	---M--	200	added ('OK')	application/font-woff2	etag:%22b7f32cce44884c0c7d09c7eaf8ec10d20386685b%22	https://use.typekit.net/af/3331e6/00000000000000003b9b0936/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/3331e6/00000000000000003b9b0936/27/le003	(from https://use.typekit.net/kmb2vnr.css)
09:13:51	34656/34656	---M--	200	added ('OK')	application/font-woff	etag:%22b7f32cce44884c0c7d09c7eaf8ec10d20386685b%22	https://use.typekit.net/af/3331e6/00000000000000003b9b0936/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/3331e6/00000000000000003b9b0936/27/de003	(from https://use.typekit.net/kmb2vnr.css)
09:13:51	53460/53460	---M-Z	200	added ('OK')	font/opentype	etag:W/%22b7f32cce44884c0c7d09c7eaf8ec10d20386685b%22	https://use.typekit.net/af/3331e6/00000000000000003b9b0936/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n5&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/3331e6/00000000000000003b9b0936/27/ae003	(from https://use.typekit.net/kmb2vnr.css)
09:13:51	84172/84172	---M--	200	added ('OK')	application/font-woff2	etag:%2257b69e1743fab374204aa45d51857316a2d803d6%22	https://use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/l652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:51	90732/90732	---M--	200	added ('OK')	application/font-woff	etag:%2257b69e1743fab374204aa45d51857316a2d803d6%22	https://use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/d652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:52	154072/154072	---MCZ	200	added ('OK')	font/opentype	etag:W/%2257b69e1743fab374204aa45d51857316a2d803d6%22	https://use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/csis.fcmat.org/use.typekit.net/af/1c8dd5/00000000000000003b9b0dac/27/a652f	(from https://use.typekit.net/kmb2vnr.css)
09:13:53	34665/34665	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544d7e9ae9%22	https://csis.fcmat.org/media/services/service-ed_data.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-ed_data.jpg	(from https://csis.fcmat.org/services)
09:13:54	37617/37617	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544d7e8f71%22	https://csis.fcmat.org/media/services/service-data_culture.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-data_culture.jpg	(from https://csis.fcmat.org/services)
09:13:55	38184/38184	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544e162128%22	https://csis.fcmat.org/media/services/service-software.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-software.jpg	(from https://csis.fcmat.org/services)
09:13:56	34641/34641	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544d7e9ad1%22	https://csis.fcmat.org/media/services/service-calpads.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-calpads.jpg	(from https://csis.fcmat.org/services)
09:13:56	39819/39819	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544e162f8b%22	https://csis.fcmat.org/media/services/service-projection_pro.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-projection_pro.jpg	(from https://csis.fcmat.org/services)
09:13:57	44112/44112	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544e161850%22	https://csis.fcmat.org/media/services/service-experts.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-experts.jpg	(from https://csis.fcmat.org/services)
09:13:58	31641/31641	---M--	200	added ('OK')	image/jpeg	etag:%221d54d544e16cf99%22	https://csis.fcmat.org/media/services/service-cto.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/services/service-cto.jpg	(from https://csis.fcmat.org/services)
09:13:59	51300/51300	---M--	200	added ('OK')	image/png	etag:%221d54d50d85dd164%22	https://csis.fcmat.org/CMS.CSISTheme/Media/illustrations/blue-people-developers-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/CMS.CSISTheme/Media/illustrations/blue-people-developers-01.png	(from https://csis.fcmat.org/calpads)
09:14:00	2241/2241	---M--	200	added ('OK')	image/png	etag:%221d54d54a3eb54c1%22	https://csis.fcmat.org/media/action-bar/action-bar-icon-youtube.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/action-bar/action-bar-icon-youtube.png	(from https://csis.fcmat.org/calpads-learning)
09:14:00	1867/1867	---M--	200	added ('OK')	image/png	etag:%221d54d54a3eb5b4b%22	https://csis.fcmat.org/media/action-bar/action-bar-icon-resources.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/action-bar/action-bar-icon-resources.png	(from https://csis.fcmat.org/calpads-learning)
09:14:02	206487/206487	---M--	200	added ('OK')	image/png	etag:%221d54d54a480d417%22	https://csis.fcmat.org/media/illustrations/blue-people-online-edu-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/illustrations/blue-people-online-edu-01.png	(from https://csis.fcmat.org/calpads-learning)
09:14:02	3361/3361	---M--	200	added ('OK')	image/png	etag:%221d54d544525efa1%22	https://csis.fcmat.org/media/action-bar/action-bar-icon-instructor-led-training.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/action-bar/action-bar-icon-instructor-led-training.png	(from https://csis.fcmat.org/calpads-support)
09:14:03	229580/229580	---M--	200	added ('OK')	image/png	etag:%221d54d5445bdf9cc%22	https://csis.fcmat.org/media/illustrations/blue-people-onsite-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/illustrations/blue-people-onsite-01.png	(from https://csis.fcmat.org/calpads-support)
09:14:05	187348/187348	---M--	200	added ('OK')	application/pdf	etag:%221d54d52afd4c554%22	https://csis.fcmat.org/media/documents/COE_Onsite%20_CALPADS_Training_Options.pdf	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/documents/COE_Onsite%20_CALPADS_Training_Options.pdf	(from https://csis.fcmat.org/calpads-support)
09:14:05	127932/127932	---M--	200	added ('OK')	image/png	etag:%221d54d544ce474bc%22	https://csis.fcmat.org/media/illustrations/blue-people-teamwork-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/illustrations/blue-people-teamwork-01.png	(from https://csis.fcmat.org/contact-us)
09:14:06	1028/1028	---M--	200	added ('OK')	image/png	etag:%221d54d54b1a0e584%22	https://csis.fcmat.org/media/file-icons/icon-white-file-pptx@2x.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/file-icons/icon-white-file-pptx@2x.png	(from https://csis.fcmat.org/resources)
09:14:07	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:05%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CSISPresentations/CSIS-CETPA2018-SQA.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.64386a.delayed	(from https://csis.fcmat.org/resources)
09:14:08	66966/66966	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Sep%202019%2001:14:06%20GMT	https://csis.fcmat.org/resources-repository	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/resources-repository.html	(from https://csis.fcmat.org/resources)
09:14:09	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:08%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/Fall-1-Advanced-w-notes.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.676cd6.delayed	(from https://csis.fcmat.org/resources)
09:14:11	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:09%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/Fall-1-Data-Population-Live-Training.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.696652.delayed	(from https://csis.fcmat.org/resources)
09:14:13	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:11%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/CALPADS_Basics-2019_Live.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.6b0f0e.delayed	(from https://csis.fcmat.org/resources)
09:14:14	1101/1101	---M--	200	added ('OK')	image/png	etag:%221d54d54b1a0e5cd%22	https://csis.fcmat.org/media/file-icons/icon-white-file-pdf@2x.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/file-icons/icon-white-file-pdf@2x.png	(from https://csis.fcmat.org/resources)
09:14:15	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:13%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=DataCulture/CCSESA%20Article%20-%20Better%20Data%20Better%20Schools%20-%2008-2018.pdf	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.6ef162.delayed	(from https://csis.fcmat.org/resources)
09:14:16	81762/81762	---M--	200	added ('OK')	image/png	etag:%221d54d64ab1b5962%22	https://csis.fcmat.org/media/illustrations/blue-people-developers-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/illustrations/blue-people-developers-01.png	(from https://csis.fcmat.org/about-us)
09:14:18	218010/218010	---M--	200	added ('OK')	image/png	etag:%221d54d64aa829c1a%22	https://csis.fcmat.org/media/illustrations/blue-people-puzzle-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/illustrations/blue-people-puzzle-01.png	(from https://csis.fcmat.org/about-us)
09:14:18	105066/105066	---M--	200	added ('OK')	image/png	etag:%221d54d50d85c836a%22	https://csis.fcmat.org/CMS.CSISTheme/Media/illustrations/blue-people-city-park-01.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/CMS.CSISTheme/Media/illustrations/blue-people-city-park-01.png	(from https://csis.fcmat.org/careers)
09:14:19	62192/62192	---M--	200	added ('OK')	image/jpeg	etag:%221d54d6b8aa128f0%22	https://csis.fcmat.org/media/cards/card-image-csis-team.jpg	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/cards/card-image-csis-team.jpg	(from https://csis.fcmat.org/our-organization)
09:14:21	99371/99371	---M--	200	added ('OK')	application/pdf	etag:%221d56f025096a8ab%22	https://csis.fcmat.org/media/documents/FCMATCSIS-Org-Chart.pdf	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/documents/FCMATCSIS-Org-Chart.pdf	(from https://csis.fcmat.org/our-organization)
09:14:21	1/1	---M--	200	added ('OK')	text/plain	etag:%225d7a172c-1%22	https://use.typekit.net/robots.txt		(from https://use.typekit.net/kmb2vnr.css)
09:14:21	0/-1	---M--	302	error ('')			https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/Fall-1-Advanced-w-notes.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.756cd6.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:21	0/-1	---M--	302	error ('')			https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/Fall-1-Data-Population-Live-Training.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.776652.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:21	0/-1	---M--	302	error ('')			https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/CALPADS_Basics-2019_Live.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.790f0e.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:22	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:20%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/SPED-Data-Population-SEIS-2019.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.7bb8ad.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:23	0/0	---M--	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:21%20GMT	https://csis.fcmat.org/media/file-icons/icon-white-file-xlsx@2x.png	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/media/file-icons/icon-white-file-xlsx@2x.7d.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:25	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:23%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/C2C-Team-Template-with-RACI.xlsx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.7ee114.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:26	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:25%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/EOY-1%20Reporting%20and%20Certification.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.80c0c7.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:26%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/SDIS-Data-Population-18-19.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.82b4f5.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:29	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:27%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/STAS-Data-Population-18-19.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.840395.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:30	0/0	---M--	202	error ('Accepted')	text/html	date:Thu,%2026%20Sep%202019%2001:14:29%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/EOY%202&amp;3%20Reports%20and%20Certificatioon-Notes.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.86d434.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:32	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:31%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/EOY-Preparations-2019.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.870e3b.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:34	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:32%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/EOY-Overview-and-Changes-for-Experienced-Users.pdf	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.891dd2.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:35	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:34%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/EOY-Overview-and-Changes-for-Experienced-Users.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.8baf91.delayed	(from https://csis.fcmat.org/resources-repository)
09:14:37	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2026%20Sep%202019%2001:14:35%20GMT	https://csis.fcmat.org/workflows/Invoke?token=CfDJ8MZnURm8ZFVPhcN02l-vbw1R_MZSnxGIXjCqxCXaA9iIF7ReloIJ2u5eUI6kgHqBrG-svsx2c2S1S5ARYzn98qUQI6uCopum0_GT9NQIF-qt7EpT84HKvBEfOBOvBLpqDkx8ADL6ojoqOpgLa8UqaLwGnPwVoXQl-BetbvA_YOrzFiFOzuZDWHiXiwasMe_kIIRsOUw92vdmnjhyVzEtZCqT-KT4d5MgwVYGiej9UPxc&FilePath=CALPADSResources/CIM-Presentation-20190409.pptx	C:/My%20Web%20Sites/csis.fcmat.org/csis.fcmat.org/workflows/Invoke.8d5831.delayed	(from https://csis.fcmat.org/resources-repository)
